Fecha,Hora,Consumo (Wh),Precio (€/kWh),Coste por hora (€)
2019-02-24,18,37,0.136295119,0.005042919403
2019-02-24,19,79,0.143681519,0.01135084
2019-02-24,20,155,0.146148782,0.02265306121
2019-02-24,21,137,0.14677034,0.02010753658
2019-02-24,22,87,0.076834398,0.006684592626
2019-02-24,23,58,0.074182751,0.004302599558
,,,,
2019-02-25,0,39,0.069787753,0.002721722367
2019-02-25,1,45,0.070054762,0.00315246429
2019-02-25,2,44,0.069434764,0.003055129616
2019-02-25,3,35,0.069269019,0.002424415665
2019-02-25,4,39,0.069341914,0.002704334646
2019-02-25,5,45,0.06940319,0.00312314355
2019-02-25,6,44,0.069621449,0.003063343756
2019-02-25,7,42,0.082428676,0.003462004392
2019-02-25,8,309,0.083950253,0.02594062818
2019-02-25,9,235,0.084236496,0.01979557656
2019-02-25,10,39,0.083748865,0.003266205735
2019-02-25,11,32,0.083276288,0.002664841216
2019-02-25,12,42,0.149977898,0.006299071716
2019-02-25,13,43,0.14904583,0.00640897069
2019-02-25,14,532,0.146296556,0.07782976779
2019-02-25,15,33,0.1449484,0.0047832972
2019-02-25,16,6,0.14654776,8.79E-04
2019-02-25,17,102,0.14896432,0.01519436064
2019-02-25,18,40,0.152412052,0.00609648208
2019-02-25,19,40,0.153687256,0.00614749024
2019-02-25,20,39,0.151966599,0.005926697361
2019-02-25,21,38,0.148211553,0.005632039014
2019-02-25,22,38,0.080228235,0.00304867293
2019-02-25,23,37,0.077374861,0.002862869857
,,,,
2019-02-26,0,39,0.079631228,0.003105617892
2019-02-26,1,202,0.072805979,0.01470680776
2019-02-26,2,41,0.071031369,0.002912286129
2019-02-26,3,41,0.068767674,0.002819474634
2019-02-26,4,41,0.069517448,0.002850215368
2019-02-26,5,39,0.070430235,0.002746779165
2019-02-26,6,40,0.072466314,0.00289865256
2019-02-26,7,36,0.078716408,0.002833790688
2019-02-26,8,44,0.081751533,0.003597067452
2019-02-26,9,211,0.084743984,0.01788098062
2019-02-26,10,47,0.085610873,0.004023711031
2019-02-26,11,40,0.085096823,0.00340387292
2019-02-26,12,48,0.151138076,0.007254627648
2019-02-26,13,46,0.151409926,0.006964856596
2019-02-26,14,591,0.150416393,0.08889608826
2019-02-26,15,237,0.149513023,0.03543458645
2019-02-26,16,78,0.146386946,0.01141818179
2019-02-26,17,150,0.149758267,0.02246374005
2019-02-26,18,110,0.154043247,0.01694475717
2019-02-26,19,157,0.154285056,0.02422275379
2019-02-26,20,569,0.154422302,0.08786628984
2019-02-26,21,593,0.152856365,0.09064382444
2019-02-26,22,45,0.077887694,0.00350494623
2019-02-26,23,40,0.07116266,0.0028465064
,,,,
2019-02-27,0,73,0.075298762,0.005496809626
2019-02-27,1,62,0.065781496,0.004078452752
2019-02-27,2,52,0.062073924,0.003227844048
2019-02-27,3,43,0.04853398,0.00208696114
2019-02-27,4,47,0.041903426,0.001969461022
2019-02-27,5,48,0.041001628,0.001968078144
2019-02-27,6,384,0.035183734,0.01351055386
2019-02-27,7,116,0.044549558,0.005167748728
2019-02-27,8,46,0.049421388,0.002273383848
2019-02-27,9,44,0.058479339,0.002573090916
2019-02-27,10,281,0.060795751,0.01708360603
2019-02-27,11,1022,0.063282884,0.06467510745
2019-02-27,12,137,0.130674047,0.01790234444
2019-02-27,13,174,0.126424918,0.02199793573
2019-02-27,14,487,0.124217879,0.06049410707
2019-02-27,15,1318,0.124202984,0.1636995329
2019-02-27,16,936,0.125198998,0.1171862621
2019-02-27,17,640,0.131194723,0.08396462272
2019-02-27,18,228,0.137494402,0.03134872366
2019-02-27,19,885,0.144029612,0.1274662066
2019-02-27,20,684,0.147210702,0.1006921202
2019-02-27,21,609,0.149852132,0.09125994839
2019-02-27,22,652,0.077520587,0.05054342272
2019-02-27,23,512,0.068828567,0.0352402263
,,,,
2019-02-28,0,129,0.063311212,0.008167146348
2019-02-28,1,53,0.058671159,0.003109571427
2019-02-28,2,42,0.057353171,0.002408833182
2019-02-28,3,47,0.0549152,0.0025810144
2019-02-28,4,47,0.055070007,0.002588290329
2019-02-28,5,77,0.059009894,0.004543761838
2019-02-28,6,952,0.0657349,0.0625796248
2019-02-28,7,253,0.081958528,0.02073550758
2019-02-28,8,165,0.08103945,0.01337150925
2019-02-28,9,192,0.080484909,0.01545310253
2019-02-28,10,49,0.07888681,0.00386545369
2019-02-28,11,45,0.071537305,0.003219178725
2019-02-28,12,46,0.13927432,0.00640661872
2019-02-28,13,41,0.135872888,0.005570788408
2019-02-28,14,41,0.133144743,0.005458934463
2019-02-28,15,477,0.132657183,0.06327747629
2019-02-28,16,51,0.135434727,0.006907171077
2019-02-28,17,43,0.144692958,0.006221797194
2019-02-28,18,41,0.151641429,0.006217298589
2019-02-28,19,38,0.156062143,0.005930361434
2019-02-28,20,37,0.154873457,0.005730317909
2019-02-28,21,41,0.151918387,0.006228653867
2019-02-28,22,506,0.081576378,0.04127764727
2019-02-28,23,540,0.074078758,0.04000252932
